Timestamp,Combined Value1,Combined Value2,Combined Value3,Combined Value4
1742724571060146,401447,7,438054,521
1742724571067707,399937,0,436984,478
1742724571075559,398491,1,436750,528
1742724571083411,398672,0,436804,513
1742724571091263,398548,0,436734,530
1742724571099115,399646,0,437782,510
1742724571106967,400901,0,438916,524
1742724571114819,401831,0,439854,573
1742724571122729,402447,2,440479,509
1742724571130717,402116,0,440662,556
1742724571138705,401991,0,439850,516
1742724571146693,401458,0,439151,519
1742724571154681,400895,0,438584,507
1742724571162669,400387,0,438352,533
1742724571170657,400173,5,438260,541
1742724571179125,399357,0,437613,525
1742724571188981,399386,8,437490,549
1742724571198837,398946,0,436949,500
1742724571208693,399399,0,437281,527
1742724571218549,399142,0,437139,519
1742724571228405,399187,0,437153,510
1742724571238261,399127,0,436894,545
1742724571247207,399027,0,436570,520
1742724571253347,398308,0,436049,507
1742724571259487,398065,0,435441,501
1742724571265627,396802,0,433988,510
1742724571271767,395520,2,432909,514
1742724571277907,394215,0,432054,468
1742724571284047,392460,0,430064,547
1742724571290568,390919,3,427610,509
1742724571298136,389030,0,425625,524
1742724571305704,388139,0,424643,503
1742724571313272,388039,0,424442,495
1742724571320840,388350,0,424794,496
1742724571328408,388611,0,425034,493
1742724571335976,388589,0,424784,515
1742724571343734,388617,9,424146,501
1742724571352018,388176,5,423600,517
1742724571360302,387865,0,422973,496
1742724571368586,387649,0,422709,502
1742724571376870,387144,0,422035,476
1742724571385154,386533,0,421308,511
1742724571393438,385849,0,420464,499
1742724571401742,385053,0,419412,485
1742724571410006,384780,12,419088,511
1742724571418270,384051,0,417966,503
1742724571426534,383953,4,417718,479
1742724571434798,383716,0,417226,505
1742724571443062,383291,0,416660,462
1742724571451326,383114,1,416273,508
1742724571459894,382754,5,415859,481
1742724571469314,382402,6,415512,484
1742724571478734,382140,0,415027,464
1742724571488154,381845,0,414613,483
1742724571497574,381824,0,414296,467
1742724571506994,381218,0,413503,460
1742724571516414,380935,0,413045,488
1742724571524782,380312,0,412830,454
1742724571529922,380741,25,413018,479
1742724571535062,380993,0,412877,475
1742724571540202,381272,0,412946,476
1742724571545342,381304,0,412910,461
1742724571550482,381635,0,413134,463
1742724571555622,381658,0,413119,477
1742724571561752,381136,0,412984,465
1742724571570748,381894,0,413119,492
1742724571579744,381491,0,412938,463
1742724571588740,381678,0,412994,478
1742724571597736,381907,0,413271,462
1742724571606732,381948,0,413338,458
1742724571615728,382332,0,414246,486
1742724571624250,382831,0,414661,460
1742724571631246,384239,3,416014,523
1742724571638242,386496,0,417916,455
1742724571645238,387192,0,418763,478
1742724571652234,386792,0,417959,468
1742724571659230,386716,0,417472,482
1742724571666226,385889,1,416586,493
1742724571673834,384340,0,414879,476
1742724571683262,382629,0,413318,503
1742724571692690,382116,0,412883,465
1742724571702118,382940,0,413859,473
1742724571711546,385195,0,415944,500
1742724571720974,387364,0,418045,486
1742724571730402,389114,0,419928,491
1742724571739230,389991,0,421309,488
1742724571746230,390174,0,421488,507
1742724571753230,389617,0,421002,474
1742724571760230,388910,0,420193,476
1742724571767230,387960,0,419579,486
1742724571774230,387593,0,419411,466
1742724571781230,387238,0,419244,511
1742724571788234,386791,0,418643,458
1742724571795234,386971,25,419024,525
1742724571802234,387389,0,418947,482
1742724571809234,387917,0,419355,509
1742724571816234,388366,0,419849,492
1742724571823234,389032,0,420514,498
1742724571830234,389848,0,421159,508
1742724571837688,389873,0,421565,461
1742724571846468,390327,1,421806,473
1742724571855248,390027,10,421467,501
1742724571864028,389228,2,420684,485
1742724571872808,388471,0,420050,496
1742724571881588,388143,0,419941,495
1742724571890368,387682,5,418849,486
1742724571898799,386653,0,417460,466
1742724571906159,386062,9,416997,507
1742724571913519,386375,0,417101,470
1742724571920879,386644,0,417163,473
1742724571928239,386925,0,417254,477
1742724571935599,386906,0,417337,487
1742724571942959,387160,0,417706,491
1742724571950677,387301,0,417613,466
1742724571959389,387493,0,417643,474
1742724571968101,387397,0,417703,469
1742724571976813,387359,0,417751,477
1742724571985525,386946,0,417495,478
1742724571994237,386754,0,417370,469
1742724572002949,386419,0,416889,481
1742724572011508,385798,0,416295,489
1742724572019508,386073,9,416251,482
1742724572027508,385826,0,415887,484
1742724572035508,385644,0,415757,508
1742724572043508,385568,0,415569,457
1742724572051508,385520,0,415616,474
1742724572059508,385563,0,415678,482
1742724572067229,385851,0,415763,473
1742724572074085,386391,24,416012,512
1742724572080941,385946,0,416080,473
1742724572087797,385397,0,415528,473
1742724572094653,385369,0,415430,474
1742724572101509,385160,0,415170,464
1742724572108365,385101,0,415199,484
1742724572115728,385108,0,414823,449
1742724572124584,385471,0,414810,513
1742724572133440,385010,0,414786,488
1742724572142296,385055,0,414807,462
1742724572151152,385306,0,415006,461
1742724572160008,385485,0,415221,476
1742724572168864,385572,0,415224,491
1742724572177294,385783,0,415539,500
1742724572184438,386156,8,415895,511
1742724572191582,385976,0,415878,503
1742724572198726,386097,0,415980,469
1742724572205870,386240,0,416212,460
1742724572213014,386414,0,416446,473
1742724572220158,386821,0,416733,468
1742724572227595,386509,0,416584,480
1742724572235879,386481,4,416753,497
1742724572244163,386627,0,416945,478
1742724572252447,387283,0,417718,487
1742724572260731,389156,0,419543,484
1742724572269015,390435,0,421156,484
1742724572277299,391226,0,421604,530
1742724572285285,391185,0,421045,501
1742724572292281,390685,3,420768,525
1742724572299277,389445,0,419696,494
1742724572306273,388560,1,418642,493
1742724572313269,387705,0,417661,481
1742724572320265,387587,0,417712,492
1742724572327261,388655,2,419117,478
1742724572334452,390587,0,420841,494
1742724572342164,392734,8,423208,546
1742724572349876,393857,0,424649,487
1742724572357588,394305,0,425254,495
1742724572365300,393853,0,424850,496
1742724572373012,392797,0,423828,478
1742724572380724,392167,0,423264,495
1742724572388448,391199,0,422937,494
1742724572396160,391276,7,423007,492
1742724572403872,391360,0,423091,488
1742724572411584,391269,0,422911,499
1742724572419296,391566,0,423079,495
1742724572427008,391886,0,423407,507
1742724572434720,392045,0,423667,500
1742724572442596,393053,0,424351,507
1742724572450952,392879,1,424679,488
1742724572459308,393491,0,424886,483
1742724572467664,393604,5,425097,510
1742724572476020,393362,0,424708,492
1742724572484376,392831,0,424053,504
1742724572492732,391956,0,423152,501
1742724572500840,391582,9,422546,521
1742724572508124,391452,0,422823,531
1742724572515408,390390,0,421676,486
1742724572522692,389945,0,421166,488
1742724572529976,390064,0,420956,492
1742724572537260,390252,0,421112,466
1742724572544544,390658,0,421743,494
1742724572552474,391805,0,422403,469
1742724572562330,392533,0,423150,511
1742724572572186,392326,0,423658,496
1742724572582042,393020,0,424379,484
1742724572591898,393599,0,424785,477
1742724572601754,394190,0,425299,497
1742724572611610,394385,0,425873,499
1742724572620681,394814,0,425786,496
1742724572627385,394679,1,425806,518
1742724572634089,394404,0,425564,481
1742724572640793,394211,0,425427,481
1742724572647497,394376,0,425588,501
1742724572654201,394405,0,425807,493
1742724572660905,394574,0,426064,480
1742724572667984,394831,0,426256,484
1742724572676124,395110,23,426672,505
1742724572684264,395412,0,427054,519
1742724572692404,395614,0,427484,489
1742724572700544,396431,0,428298,483
1742724572708684,396875,0,428839,494
1742724572716824,397349,0,429454,503
1742724572724692,397563,1,429954,525
1742724572731692,397998,0,430311,506
1742724572738692,397886,0,430318,481
1742724572745692,398018,0,430373,494
1742724572752692,398324,0,430886,503
1742724572759692,398404,0,431030,520
1742724572766692,398861,0,431451,514
1742724572774075,398896,0,431607,506
1742724572782499,399521,0,432461,544
1742724572790923,399615,0,433042,483
1742724572799347,400603,0,433893,545
1742724572807771,401112,0,434833,488
1742724572816195,402076,0,435924,517
1742724572824619,402692,0,436847,526
1742724572833736,403932,0,437879,501
1742724572844876,404229,0,438695,546
1742724572856016,404577,0,439303,511
1742724572867156,404937,0,439890,519
1742724572878296,405115,0,440243,536
1742724572889436,405307,0,440663,512
1742724572900576,405675,0,440945,532
1742724572909899,405933,1,441193,525
1742724572913755,406246,0,441802,557
1742724572917611,406942,0,442731,537
1742724572921467,408720,0,444775,535
1742724572925323,409333,0,445810,522
1742724572929179,409503,0,445889,531
1742724572933035,409299,4,445390,544
1742724572938124,409134,0,445339,524
1742724572946836,408668,0,445395,546
1742724572955548,408209,0,445495,543
1742724572964260,408329,0,445850,534
1742724572972972,408636,0,446485,537
1742724572981684,409895,0,448088,542
1742724572990396,412302,0,450786,557
1742724572998653,414056,0,452555,552
1742724573005473,415322,9,454357,582
1742724573012293,415995,0,455223,562
1742724573019113,415914,0,455075,583
1742724573025933,414863,0,454499,559
1742724573032753,414675,0,454406,536
1742724573039573,414730,0,454796,569
1742724573046948,414778,0,455186,557
1742724573055892,415522,20,456303,606
1742724573064836,415845,0,456808,549
1742724573073780,416820,0,457800,563
1742724573082724,418139,0,459145,560
1742724573091668,419294,0,460413,566
1742724573100612,420477,0,461703,594
1742724573109087,421715,0,462936,570
1742724573116087,421406,3,463131,621
1742724573123087,420725,0,462590,583
1742724573130087,420649,11,462549,583
1742724573137087,420192,0,462120,589
1742724573144087,419960,0,461960,592
1742724573151087,419507,0,462082,600
1742724573158480,419068,0,461680,579
1742724573167052,417861,0,460621,603
1742724573175624,416669,0,458978,585
1742724573184196,416191,0,458354,558
1742724573192768,416227,0,458630,567
1742724573201340,416345,0,458855,552
1742724573209912,416984,0,459281,588
1742724573218562,416806,0,459358,549
1742724573227366,416453,0,459144,597
1742724573236170,416252,0,459222,576
1742724573244974,416358,0,459163,611
1742724573253778,416369,0,459231,574
1742724573262582,416367,0,459394,583
1742724573271386,416364,3,459457,609
1742724573279490,415780,0,459220,583
1742724573285490,415937,1,459341,617
1742724573291490,415482,0,459096,566
1742724573297490,415339,0,459020,581
1742724573303490,415312,0,459114,550
1742724573309490,415571,0,459488,572
1742724573315490,415719,0,459695,616
1742724573322029,415989,0,459717,614
1742724573330169,416066,0,460001,582
1742724573338309,416150,0,460349,577
1742724573346449,416259,3,460649,583
1742724573354589,416554,0,460928,592
1742724573362729,416493,0,460931,599
1742724573370869,416673,0,460980,608
1742724573378902,415967,0,460363,576
1742724573386610,416304,1,460273,587
1742724573394318,415456,0,459903,567
1742724573402026,415208,0,459895,545
1742724573409734,415379,0,460179,577
1742724573417442,415383,0,460312,575
1742724573425150,415641,3,460486,590
1742724573432873,415527,0,460461,618
1742724573440585,416211,30,461042,625
1742724573448297,415841,0,461035,593
1742724573456009,416049,2,461418,602
1742724573463721,416116,0,461643,555
1742724573471433,416118,0,461633,607
1742724573479145,415944,0,461402,616
1742724573486987,415633,0,460901,556
1742724573495127,415219,0,460439,583
1742724573503267,414071,0,459637,574
1742724573511407,413781,0,459333,567
1742724573519547,413434,0,458862,573
1742724573527687,413506,0,458631,556
1742724573535827,414039,0,458925,570
1742724573543835,413308,0,457953,563
1742724573551419,412502,9,456871,600
1742724573559003,410724,0,455155,558
1742724573566587,409112,0,453698,553
1742724573574171,407685,1,452861,574
1742724573581755,406533,11,452327,572
1742724573589339,406306,0,452149,580
1742724573597122,406642,0,451777,557
1742724573605410,407273,55,452580,585
1742724573613698,407648,0,452719,554
1742724573621986,407742,0,452849,560
1742724573630274,407564,0,452671,569
1742724573638562,407195,0,452060,551
1742724573646850,406711,0,451139,569
1742724573655274,406165,0,449923,567
1742724573664062,405109,0,449058,579
1742724573672850,404347,0,448888,517
1742724573681638,404295,0,449040,551
1742724573690426,404548,0,449193,550
1742724573699214,404557,0,449061,548
1742724573708002,404801,0,449204,552
1742724573716400,405390,0,449477,530
1742724573723540,405933,0,450162,558
1742724573730680,405981,0,450125,538
1742724573737820,405873,0,449866,534
1742724573744960,405511,0,449368,522
1742724573752100,404979,0,448576,548
1742724573759240,404303,5,447555,540
1742724573769032,403331,0,446212,549
1742724573786744,402289,0,445074,549
1742724573804456,401185,0,444358,525
1742724573822168,399648,0,442536,528
1742724573839880,397681,0,440036,515
1742724573857592,396003,0,437913,519
1742724573875304,394943,0,436774,523
1742724573888925,394974,0,436716,509
1742724573890209,395219,0,437689,541
1742724573891493,395909,23,437883,525
1742724573892777,395686,0,437468,485
1742724573894061,395212,0,436559,526
1742724573895345,394920,0,435747,515
1742724573896629,394443,0,434755,523
1742724573898809,393552,0,433548,507
1742724573903665,392469,0,432572,509
1742724573908521,391393,0,431240,503
1742724573913377,390534,0,430129,479
1742724573918233,390007,0,429208,511
1742724573923089,389355,0,428229,499
1742724573927945,389378,0,427787,544
1742724573933862,389483,0,427451,512
1742724573942890,388623,14,426820,526
1742724573951918,388170,0,425990,508
1742724573960946,387926,0,425516,476
1742724573969974,387483,0,424779,488
1742724573979002,387555,0,424585,480
1742724573988030,387038,0,424003,528
1742724573996309,385963,4,422911,490
1742724574002309,385243,0,422070,486
1742724574008309,384680,0,420792,479
1742724574014309,384534,0,420197,476
1742724574020309,384458,0,419876,474
1742724574026309,384402,0,419578,468
1742724574032309,384719,0,419562,498
1742724574038745,384364,0,419223,486
1742724574046405,384504,1,419089,504
1742724574054065,383774,0,418281,467
1742724574061725,383907,0,418306,476
1742724574069385,383783,0,418148,478
1742724574077045,383464,0,417619,477
1742724574084705,383309,0,417390,503
1742724574092525,383746,0,417310,450
1742724574100717,383417,0,417358,484
1742724574108909,383413,0,417450,455
1742724574117101,383794,0,417815,469
1742724574125293,385613,0,419352,480
1742724574133485,387192,0,421082,488
1742724574141677,387423,0,421129,517
1742724574149879,386969,0,419712,484
1742724574158019,385723,2,418585,478
1742724574166159,384326,0,416861,472
1742724574174299,382602,0,414977,480
1742724574182439,381210,0,413437,495
1742724574190579,381196,0,413617,505
1742724574198719,382321,0,414768,494
1742724574206758,384126,0,416327,452
1742724574214478,385760,0,418094,476
