Timestamp,Combined Value1,Combined Value2,Combined Value3,Combined Value4,Combined Value5,Combined Value6,Combined Value7,Combined Value8
1742111389290735,21107,0,37038,4977,7380,0,47173,0
1742111389306159,20903,0,37093,4983,7471,0,47289,0
1742111389321583,20678,0,36980,5008,,,,
1742111389329675,11135,0,47760,0,20992,2,37458,4989
1742111389347955,8121,0,47133,0,20703,0,36944,4968
1742111389366235,8515,0,47120,0,20813,0,37000,5016
1742111389384515,7235,0,46860,0,,,,
1742111389393481,20521,0,36893,4971,8763,0,47042,0
1742111389410337,21220,0,37200,5003,8999,0,47442,0
1742111389427193,21535,0,37405,4989,7850,0,47069,0
1742111389444049,20939,0,36826,4951,,,,
1742111389451769,10079,0,47618,0,21640,0,37056,4959
1742111389462913,8356,0,47179,0,21214,0,36780,4949
1742111389474057,7452,0,47090,0,21925,0,36990,4945
1742111389485201,7972,0,46726,0,,,,
1742111389491647,22045,0,36646,4964,10395,0,47188,0
1742111389509639,22276,0,36953,4957,7432,0,47196,0
1742111389527631,21792,0,37012,4949,8386,0,47393,0
1742111389545623,21849,0,36713,4965,,,,
1742111389554343,8808,0,47529,0,22329,0,37311,4954
1742111389570055,7773,0,47990,0,21737,0,36729,4983
1742111389585767,8333,0,47450,0,22451,0,36997,4959
1742111389601479,7599,0,47353,0,,,,
1742111389609172,21759,0,36999,4939,11191,0,47464,0
1742111389623452,22034,0,36965,4964,7604,0,47377,0
1742111389637732,22361,0,36918,4955,7168,0,46930,0
1742111389652012,22568,3,37125,4958,,,,
1742111389659393,10391,0,47091,0,22306,4,36882,4966
1742111389675385,7484,0,47213,0,22122,0,36947,4974
1742111389691377,8436,0,47245,0,22778,0,37134,4986
1742111389707369,7493,0,47167,0,,,,
1742111389715726,22026,0,36684,4975,9299,0,47242,0
1742111389734582,22516,0,36864,4984,8702,0,47033,0
1742111389753438,22128,0,36964,4932,7684,0,47002,0
1742111389772294,22055,0,36860,4967,,,,
1742111389780820,9758,0,46865,0,22416,0,36808,4951
1742111389792260,8231,0,46504,0,22143,0,36720,4925
1742111389803700,7490,0,46509,0,22435,0,36861,4943
1742111389815140,7373,0,45911,0,,,,
1742111389821696,21364,0,35725,4947,11007,0,46656,0
1742111389839704,22709,0,37256,4947,7309,0,46551,0
1742111389857712,22432,0,37028,4937,8485,0,46694,0
1742111389875720,21907,0,36705,4940,,,,
1742111389884334,8745,0,46560,0,22343,0,37004,4968
1742111389899190,7348,0,46644,0,22180,0,36747,4929
1742111389914046,9187,0,46874,0,22360,0,36848,4942
1742111389928902,7413,0,46674,0,,,,
1742111389936388,21942,0,36926,4965,11466,0,46798,0
1742111389951524,21655,0,36869,5002,7592,0,46930,0
1742111389966660,21390,0,36652,4986,7832,0,47241,0
1742111389981796,21571,0,36838,4963,,,,
1742111389989469,10494,0,46545,0,21473,0,37125,4975
1742111390005325,7700,0,46914,0,20990,0,36624,4966
1742111390021181,9201,0,46986,0,22040,0,37245,4968
1742111390037037,7339,0,46589,0,,,,
1742111390045344,20676,0,36365,4992,9940,0,47098,0
1742111390064200,21424,9,37269,4997,8248,0,46238,0
1742111390083056,21915,0,37225,4970,8116,0,46360,0
1742111390101912,21280,0,36807,4934,,,,
1742111390110314,10220,0,46011,0,21167,21,36591,4929
1742111390120882,7791,0,45850,0,21112,0,36546,4934
1742111390131450,7329,0,46077,0,21880,0,36928,4932
1742111390142018,8424,0,46453,0,,,,
1742111390148344,21249,0,36741,4941,10492,0,46234,0
1742111390167200,21370,0,36437,4941,6990,0,46264,0
1742111390186056,21502,0,36521,4947,8103,0,46257,0
1742111390204912,22236,0,36862,4953,,,,
1742111390214071,8933,0,46055,0,22769,0,37129,4933
1742111390230639,7567,0,45613,0,23018,0,36527,4937
1742111390247207,8831,0,45244,0,23137,0,37027,4958
1742111390263775,7681,0,45190,0,,,,
1742111390272577,22735,0,36561,4946,10971,0,45608,0
1742111390293145,23063,0,36735,4930,7244,0,45450,0
1742111390313713,22926,0,36578,4905,7569,0,45874,0
1742111390334281,23167,0,36921,4904,,,,
1742111390342962,10637,0,45333,0,22842,0,36701,4886
1742111390350674,7319,0,45282,0,23055,0,36453,4881
1742111390358386,8669,0,45422,0,24088,0,37314,4894
1742111390366098,7416,0,45230,0,,,,
1742111390371480,23225,0,36789,4901,8791,0,45216,0
1742111390391184,23398,0,36872,4883,8649,0,45304,0
1742111390410888,23230,0,36954,4885,7684,0,45539,0
1742111390430592,22947,0,36512,4907,,,,
1742111390439350,9918,0,46052,0,23205,0,37065,4858
1742111390450206,8978,0,45564,0,22541,0,36278,4859
1742111390461062,7339,0,45467,0,23444,0,37042,4880
1742111390471918,7901,0,45632,0,,,,
1742111390478566,22952,0,36507,4911,10600,0,45101,0
1742111390499134,23418,0,36485,4954,7617,0,45226,0
1742111390519702,23531,0,37012,4924,9014,0,45542,0
1742111390540270,23087,0,36821,4905,,,,
1742111390549677,8834,0,45010,0,23333,0,36863,4939
1742111390563101,7962,0,45548,0,22402,0,36403,4919
1742111390576525,7921,0,45298,0,23073,0,36830,4903
1742111390589949,7299,0,45244,0,,,,
1742111390596896,22614,0,36875,4881,10374,0,45616,0
1742111390612032,23045,0,36886,4913,7256,0,45281,0
1742111390627168,22617,0,36714,4909,7451,0,45519,0
1742111390642304,22339,0,36712,4915,,,,
1742111390649883,10665,0,45281,0,22286,0,36769,4908
1742111390665027,8004,0,45877,0,22369,0,36764,4913
1742111390680171,8974,0,45610,0,22829,0,36938,4904
1742111390695315,7372,0,45633,0,,,,
1742111390703466,21914,0,36685,4895,8977,0,45535,0
1742111390723178,22458,0,36827,4951,8256,0,45940,0
1742111390742890,22291,0,36996,4936,7701,0,45833,0
1742111390762602,22386,0,37251,4973,,,,
1742111390771297,9136,0,45541,0,21737,0,36843,4929
1742111390781577,8502,0,45887,0,21663,0,36742,4974
1742111390791857,7304,0,46051,0,22443,0,37356,4958
1742111390802137,8410,0,46381,0,,,,
1742111390808353,21791,0,36735,4969,10496,0,45838,0
1742111390827209,21279,0,36431,4958,7123,0,45948,0
1742111390846065,21481,0,36972,4954,8166,0,45906,0
1742111390864921,22058,0,37056,5004,,,,
1742111390873927,8934,0,45987,0,22291,0,37092,4957
1742111390889271,7249,0,46167,0,21856,0,36565,4942
1742111390904615,8757,0,46265,0,22513,0,36844,4919
1742111390919959,7235,0,46152,0,,,,
1742111390927573,22351,0,36777,4953,9526,0,46185,0
1742111390942429,23080,0,37092,4958,7450,0,46177,0
1742111390957285,22926,0,36752,4910,7417,0,46053,0
1742111390972141,23127,0,36845,4910,,,,
1742111390979617,11656,0,46541,0,23089,10,36734,4922
1742111390994761,7745,0,46543,0,23246,0,37028,4923
1742111391009905,8701,0,46320,0,23636,0,37009,4906
1742111391025049,7207,0,46420,0,,,,
1742111391033144,22941,0,36767,4922,9360,0,46413,0
1742111391052280,23382,0,37152,4915,8839,0,46412,0
1742111391071416,23018,0,36716,4934,7676,0,46478,0
1742111391090552,23767,0,36850,4919,,,,
1742111391099319,9061,0,45873,0,23292,1,36761,4905
1742111391111887,8207,0,46061,0,23147,0,36510,4910
1742111391124455,6959,0,45830,0,23553,0,37033,4913
1742111391137023,7885,0,45946,0,,,,
1742111391144006,22960,0,36808,4922,10645,0,46396,0
1742111391161998,23996,9,36791,4906,7788,0,46516,0
1742111391179990,23330,0,36894,4934,8789,0,46228,0
1742111391197982,23408,0,36894,4927,,,,
1742111391207090,8754,0,46060,0,23481,0,36926,4900
1742111391225946,7481,0,46259,0,23030,0,36661,4919
1742111391244802,9068,0,46429,0,24141,0,37056,4915
1742111391263658,7391,0,46028,0,,,,
1742111391272286,23187,0,36641,4919,10237,0,46321,0
1742111391284566,23832,0,37013,4933,7754,0,46405,0
1742111391296846,23047,0,36602,4916,7344,0,46122,0
1742111391309126,23503,0,36939,4951,,,,
1742111391315677,10217,0,46363,0,23783,0,37352,4938
1742111391331101,7815,0,46592,0,23141,0,36813,4915
1742111391346525,8751,0,46286,0,23563,0,37247,4924
1742111391361949,6887,0,45857,0,,,,
1742111391370062,22506,0,36510,4944,9379,0,46649,0
1742111391388638,23752,0,37096,4933,9022,0,46564,0
1742111391407214,22990,0,36960,4897,7806,0,46634,0
1742111391425790,23015,0,37011,4919,,,,
1742111391434059,10046,0,46714,0,22640,6,36985,4914
1742111391444339,8451,0,46626,0,22279,0,36731,4906
1742111391454619,7686,0,47005,0,22451,0,36835,4933
1742111391464899,8375,0,46905,0,,,,
1742111391471171,22344,0,36929,4933,10858,0,46660,0
1742111391490307,22652,0,37029,4950,7780,0,46723,0
1742111391509443,22287,0,37036,4932,7911,0,46953,0
1742111391528579,22387,0,37091,4951,,,,
1742111391537837,8876,0,46623,0,22273,0,36816,4940
1742111391554405,7189,0,46232,0,21700,0,36654,4952
1742111391570973,8885,0,47243,0,21864,0,36738,4934
1742111391587541,7792,0,46714,0,,,,
1742111391595554,21541,0,36629,4955,10752,0,47281,0
1742111391609834,23190,0,37603,4989,7501,0,46508,0
1742111391624114,22110,0,36654,4921,7822,0,46660,0
1742111391638394,22676,0,36913,4917,,,,
1742111391645583,10779,0,47021,0,22211,0,36380,4868
1742111391660151,7796,0,46584,0,22974,0,36632,4888
1742111391674719,9011,0,46643,0,23715,0,37196,4884
1742111391689287,7515,0,46382,0,,,,
1742111391697114,23223,0,36499,4851,8770,0,46387,0
1742111391715970,23959,0,37121,4929,8224,0,46513,0
1742111391734826,23145,0,36705,4881,7862,0,46705,0
1742111391753682,23732,0,36998,4900,,,,
1742111391762026,9734,0,46781,0,23634,3,37008,4911
1742111391772018,7965,0,47065,0,23331,0,36896,4922
1742111391782010,7651,0,46982,0,23322,0,36511,4893
1742111391792002,8531,0,46867,0,,,,
1742111391798125,23396,0,36544,4926,10339,0,47093,0
1742111391816989,24326,0,37357,4910,7785,0,46544,0
1742111391835853,23255,0,36576,4909,7862,0,46501,0
1742111391854717,23598,0,36708,4886,,,,
1742111391863691,8482,0,46519,0,23396,0,36687,4870
1742111391878819,8475,0,46823,0,23558,0,36599,4890
1742111391893947,9282,0,47331,0,23820,0,37019,4865
1742111391909075,8521,0,47091,0,,,,
1742111391916664,23239,0,36856,4867,10979,0,47252,0
1742111391931800,23660,0,36892,4927,7404,0,46756,0
1742111391946936,23303,0,36656,4892,7448,0,46755,0
1742111391962072,23844,0,36812,4904,,,,
1742111391969641,11275,0,46999,0,23366,0,36634,4883
1742111391984785,7599,0,47032,0,23218,0,36819,4903
1742111391999929,8018,0,46762,0,23169,0,36330,4888
1742111392015073,7262,0,46945,0,,,,
1742111392023225,22909,0,36594,4900,9174,0,46799,0
1742111392042937,23590,17,36623,4910,8521,0,46818,0
1742111392062649,23787,0,37028,4914,7295,0,46771,0
1742111392082361,23429,0,37008,4926,,,,
1742111392091369,9501,0,47036,0,23347,3,36739,4933
1742111392104225,7950,0,46961,0,22833,0,36517,4916
1742111392117081,7843,0,47407,0,23374,0,37143,4928
1742111392129937,7474,0,46722,0,,,,
1742111392136888,22645,0,36702,4921,11040,0,46856,0
1742111392153736,23063,0,36591,4894,7453,0,47265,0
1742111392170584,22160,0,36421,4930,8491,0,47316,0
1742111392187432,22785,1,36960,4932,,,,
1742111392195699,9582,0,48116,0,22388,0,37012,4940
1742111392211123,7892,0,47772,0,22404,0,36710,4937
1742111392226547,9714,0,47556,0,22556,0,37046,4941
1742111392241971,7467,0,47428,0,,,,
1742111392249582,21847,0,36899,4951,10310,0,47535,0
1742111392264150,22651,0,36993,4933,7571,0,47474,0
1742111392278718,22208,0,37009,4940,7529,0,47623,0
1742111392293286,22245,0,37085,4967,,,,
1742111392300726,10329,0,47425,0,22028,0,36676,4949
1742111392316438,7964,0,47588,0,22051,0,36521,4933
1742111392332150,8620,0,47235,0,22594,2,36926,4918
1742111392347862,7461,0,47270,0,,,,
1742111392356086,22067,0,36542,4922,9051,0,47217,0
1742111392374654,23046,0,36588,4931,8139,0,47344,0
1742111392393222,22723,0,36873,4899,8178,0,47323,0
1742111392411790,23097,0,36569,4903,,,,
1742111392420166,9514,0,47233,0,23602,3,36795,4901
1742111392431302,8439,0,47129,0,23450,0,36783,4873
1742111392442438,7157,0,46963,0,23081,0,36437,4890
1742111392453574,8517,0,47642,0,,,,
1742111392460473,23058,0,36649,4926,10169,0,46983,0
1742111392482185,24440,0,36900,4931,7261,0,47430,0
1742111392503897,23489,0,37053,4940,8879,0,47475,0
1742111392525609,23596,0,36850,4946,,,,
1742111392535257,9117,0,47299,0,23246,0,36401,4919
1742111392547257,7397,0,47221,0,23908,0,36729,4893
1742111392559257,9338,0,47497,0,23912,0,37055,4913
1742111392571257,6960,0,46688,0,,,,
1742111392577915,23364,0,36683,4902,9953,0,47386,0
1742111392595051,23747,0,36982,4926,7383,0,47304,0
1742111392612187,23089,0,36568,4910,7366,0,47361,0
1742111392629323,23729,0,36764,4934,,,,
1742111392637583,10554,0,47214,0,23903,0,36805,4937
1742111392652151,8018,0,47044,0,23301,0,36410,4941
1742111392666719,8643,0,47185,0,23201,0,36765,4909
1742111392681287,7399,0,47036,0,,,,
1742111392688947,23267,0,36475,4921,9371,0,47272,0
1742111392706523,23404,0,36448,4939,7357,0,46390,0
1742111392724099,23320,0,36511,4922,8678,0,47112,0
1742111392741675,23630,0,36950,4934,,,,
1742111392749710,9045,0,47037,0,23389,0,36533,4891
1742111392761134,8272,0,46910,0,23580,0,36879,4930
1742111392772558,7041,0,46807,0,23224,0,36589,4925
1742111392783982,8145,0,47218,0,,,,
1742111392790608,22573,1,36565,4924,10520,0,46489,0
1742111392809176,23495,0,36861,4940,7447,0,47083,0
1742111392827744,22910,0,36732,4930,8445,0,47265,0
1742111392846312,23322,0,36910,4928,,,,
1742111392855265,8864,0,47151,0,23009,0,36799,4915
